id,description,category,register,province,urgency,asta_cita,legislative_target,impact_scope,sub_topic,source,cleaned_description,misi_id,model_input,category_label,urgency_label,asta_label
6d08a23d-b958-48a2-b703-aa7ff026099a,"Coba nambahin program sosialisasi Pancasila di kampus-kampus, di Jakarta, beberapa teman kuliah gak paham apa itu Pancasila, malah masih bilang itu lama",Keamanan,informal,Jawa Timur,1,"Misi 1: Ideologi, Demokrasi, dan HAM",DPRD Provinsi,Community,Sosialisasi Pancasila,synthetic_v3.1_asta_urgency,"coba nambahin program sosialisasi pancasila di kampus-kampus, di jakarta, beberapa teman kuliah tidak paham apa itu pancasila, malah masih bilang itu lama",1,"legislative target dprd provinsi. asta cita misi 1. impact scope community. register informal.  aspirasi warga: coba nambahin program sosialisasi pancasila di kampus-kampus, di jakarta, beberapa teman kuliah tidak paham apa itu pancasila, malah masih bilang itu lama",2,0,0
ed4998c1-a291-4ec6-990e-144891c80f25,"Pengelolaan tanah di wilayah hutan lindung di Taman Nasional Gunung Leuser, Aceh, perlu segera diperbaiki untuk mencegah kerusakan ekosistem yang berdampak pada keanekaragaman hayati dalam waktu 1-2 tahun.",Lingkungan,formal,Jawa Timur,2,Misi 8: Penyelarasan Kehidupan yang Harmonis dengan Alam dan Budaya,DPRD Provinsi,National,Lingkungan Hutan dan Keberlanjutan Alam,synthetic_v3.1_asta_urgency,"tanah di wilayah hutan lindung di taman nasional gunung leuser, aceh, perlu segera diperbaiki untuk mencegah kerusakan ekosistem yang berdampak pada keanekaragaman hayati dalam waktu 1-2 tahun.",8,"legislative target dprd provinsi. asta cita misi 8. impact scope national. register formal.  aspirasi warga: tanah di wilayah hutan lindung di taman nasional gunung leuser, aceh, perlu segera diperbaiki untuk mencegah kerusakan ekosistem yang berdampak pada keanekaragaman hayati dalam waktu 1-2 tahun.",4,1,7
a147f550-a7da-44be-8bdb-3b1426ee363f,"Kita sdh lama-lama mencari dana buat perbaiki sekolah. Gak tahu kapan sih kita bisa menerima hasilnya. DPR RI harus ngusahain solusi buat Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan.",Pendidikan,informal,Jawa Timur,3,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPR RI,Regional,Pendidikan,synthetic_v3.1_asta_urgency,"kita sudah lama-lama mencari dana buat perbaiki sekolah. tidak tahu kapan sih kita bisa menerima hasilnya. dpr ri harus ngusahain solusi buat misi 4 sdm, sains, teknologi, pendidikan, kesehatan.",4,"legislative target dpr ri. asta cita misi 4. impact scope regional. register informal.  aspirasi warga: kita sudah lama-lama mencari dana buat perbaiki sekolah. tidak tahu kapan sih kita bisa menerima hasilnya. dpr ri harus ngusahain solusi buat misi 4 sdm, sains, teknologi, pendidikan, kesehatan.",5,2,3
b2bc49b8-02a8-484e-8545-ba1d33ba7128,"Kami masih kekurangan guru di SD kami, jadi kami harus berjalan jauh-jauh untuk sekolah, tolong DPRD Kabupaten bantu tambah anggaran guru! - Sumba Timur",Sosial,informal,Kalimantan Timur,4,Misi 6: Membangun dari Desa dan Kelurahan untuk Pemerataan Ekonomi,DPRD Kab/Kota,Community,Pendidikan: Peningkatan Kualitas Guru,synthetic_v3.1_asta_urgency,"kami masih kekurangan guru di sd kami, jadi kami harus berjalan jauh-jauh untuk sekolah, tolong dprd kabupaten bantu tambah anggaran guru! - sumba timur",6,"legislative target dprd kab kota. asta cita misi 6. impact scope community. register informal.  aspirasi warga: kami masih kekurangan guru di sd kami, jadi kami harus berjalan jauh-jauh untuk sekolah, tolong dprd kabupaten bantu tambah anggaran guru! - sumba timur",6,3,5
fa914a8f-aa99-4093-a3d0-ec1bcefa01a1,"Saya gak tahu bagaimana caranya, tapi pengelolaan dana desa di daerah saya bgt tidak transparan. Perlu ada perubahan dr cara pengelolaan dana desa!",Sosial,informal,Kalimantan Timur,2,Misi 6: Membangun dari Desa dan Kelurahan untuk Pemerataan Ekonomi,DPRD Kab/Kota,Regional,Transparansi Dana Desa,synthetic_v3.1_asta_urgency,"saya tidak tahu bagaimana caranya, tapi pengelolaan dana desa di daerah saya sangat tidak transparan. perlu ada perubahan dari cara pengelolaan dana desa!",6,"legislative target dprd kab kota. asta cita misi 6. impact scope regional. register informal.  aspirasi warga: saya tidak tahu bagaimana caranya, tapi pengelolaan dana desa di daerah saya sangat tidak transparan. perlu ada perubahan dari cara pengelolaan dana desa!",6,1,5
59267fa5-b7c3-4d32-b7c3-b22454af0d4c,Menggalakkan kesadaran masyarakat akan pentingnya kesehatan dan gizi seimbang untuk mencegah penyakit kronis,Kesehatan,informal,Kalimantan Timur,3,Misi Gizi Seimbang,DPRD,National,Gizi Seimbang,booster_v3.2,kesadaran masyarakat akan pentingnya kesehatan dan gizi seimbang untuk mencegah penyakit kronis,0,legislative target dprd. asta cita misi unknown. impact scope national. register informal.  aspirasi warga: kesadaran masyarakat akan pentingnya kesehatan dan gizi seimbang untuk mencegah penyakit kronis,3,2,8
3466e0ec-b1ce-4a0e-ab69-f01de90175f4,Kurikulum SMA di daerah saya masih pakai materi yang sudah ketinggalan zaman. Siswi-siswa saya jadi bingung dengan materi yang kurang relevan. Mesti diupdate dengan materi yang lebih modern dan relevan dengan kebutuhan industri.,Pendidikan,informal,Sumatera Utara,1,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Provinsi,Regional,Peningkatan Kualitas Kurikulum Sekolah,synthetic_v3.1_asta_urgency,sma di daerah saya masih pakai materi yang sudah ketinggalan zaman. siswi-siswa saya jadi bingung dengan materi yang kurang relevan. mesti diupdate dengan materi yang lebih modern dan relevan dengan kebutuhan industri.,4,legislative target dprd provinsi. asta cita misi 4. impact scope regional. register informal.  aspirasi warga: sma di daerah saya masih pakai materi yang sudah ketinggalan zaman. siswi-siswa saya jadi bingung dengan materi yang kurang relevan. mesti diupdate dengan materi yang lebih modern dan relevan dengan kebutuhan industri.,5,0,3
ec0151bc-a427-4c41-bcc5-1a778ac4becd,Lampu di jalanan utama kota mati gak bisa dinyalakan semalaman! Kita tidak nyaman berjalan di malam hari yg gelap bgt,Infrastruktur,informal,Jawa Timur,2,"Misi 3: Lapangan Kerja, Kewirausahaan, dan Infrastruktur",DPRD Kab/Kota,Community,Keterbatasan infrastruktur umum di malam hari,synthetic_v3.1_asta_urgency,lampu di jalanan utama kota mati tidak bisa dinyalakan semalaman! kita tidak nyaman berjalan di malam hari yang gelap sangat,3,legislative target dprd kab kota. asta cita misi 3. impact scope community. register informal.  aspirasi warga: lampu di jalanan utama kota mati tidak bisa dinyalakan semalaman! kita tidak nyaman berjalan di malam hari yang gelap sangat,1,1,2
55b462d1-3fde-4125-bbd4-57e02d587df6,"Saya minta diatasi, daerah kami sedang mengalami krisis kesehatan, tidak ada tenaga medis yg siap membantu warga, ini sangat mengancam!, jln!",Kesehatan,informal,Jambi,5,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,National,Kurangnya Tenaga Medis di Desa,synthetic_v3.1_asta_urgency,"saya minta diatasi, daerah kami sedang mengalami krisis kesehatan, tidak ada tenaga medis yang siap membantu warga, ini sangat mengancam, jln!",4,"legislative target dprd kab kota. asta cita misi 4. impact scope national. register informal.  aspirasi warga: saya minta diatasi, daerah kami sedang mengalami krisis kesehatan, tidak ada tenaga medis yang siap membantu warga, ini sangat mengancam, jln!",3,4,3
6e9f1afd-efe0-4418-8135-7fa8195ae343,"Cari guru di daerah kami susah banget. Saya nggak punya anak sendiri, tapi warga disini banyak yang kecewa. DPRD Kab/Kota wajib ngasih solusi.",Pendidikan,informal,Jawa Barat,5,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,Community,Fasilitas Pendidikan yang Buruk,synthetic_v3.1_asta_urgency,"cari guru di daerah kami susah banget. saya tidak punya anak sendiri, tapi warga disini banyak yang kecewa. dprd kab/kota wajib ngasih solusi.",4,"legislative target dprd kab kota. asta cita misi 4. impact scope community. register informal.  aspirasi warga: cari guru di daerah kami susah banget. saya tidak punya anak sendiri, tapi warga disini banyak yang kecewa. dprd kab/kota wajib ngasih solusi.",5,4,3
29a6bb82-4c26-4ab3-a804-e4caa67c448f,Pemerintah harus SEGERA mengatasi masalah kemiskinan yang meluas di daerah terpencil untuk meningkatkan kesejahteraan masyarakat,Sosial,formal,NTT,5,Misi Anti Kemiskinan,DPR RI,Regional,Pengentasan Kemiskinan,booster_v3.2,harus segera mengatasi masalah kemiskinan yang meluas di daerah terpencil untuk meningkatkan kesejahteraan masyarakat,0,legislative target dpr ri. asta cita misi unknown. impact scope regional. register formal.  aspirasi warga: harus segera mengatasi masalah kemiskinan yang meluas di daerah terpencil untuk meningkatkan kesejahteraan masyarakat,6,4,8
0c9bc6aa-a5d4-4128-abfc-136821ab776b,"Dalam kurun waktu 6 bulan terakhir, terdapat peningkatan signifikan jumlah tindakan diskriminasi terhadap masyarakat minoritas di Kabupaten Bekasi, Provinsi Jawa Barat, dengan dampak yang besar terhadap ekonomi dan psikologis warga.",Sosial,formal,Papua,5,"Misi 1: Ideologi, Demokrasi, dan HAM",DPRD Provinsi,Community,Diskriminasi Masyarakat Minoritas di Bekasi,synthetic_v3.1_asta_urgency,"dalam kurun waktu 6 bulan terakhir, terdapat peningkatan signifikan jumlah tindakan diskriminasi terhadap masyarakat minoritas di kabupaten bekasi, provinsi jawa barat, dengan dampak yang besar terhadap ekonomi dan psikologis warga.",1,"legislative target dprd provinsi. asta cita misi 1. impact scope community. register formal.  aspirasi warga: dalam kurun waktu 6 bulan terakhir, terdapat peningkatan signifikan jumlah tindakan diskriminasi terhadap masyarakat minoritas di kabupaten bekasi, provinsi jawa barat, dengan dampak yang besar terhadap ekonomi dan psikologis warga.",6,4,0
52111e37-f3c7-46e9-ab25-3ed8a7d7cc24,Fasilitas di desa kami sudah mulai rusak. Kita butuh dana desa yang efektif untuk perbaikan. Tapi sayangnya masih banyak dijalankan untuk kepentingan yg gak jelas.,Infrastruktur,informal,Sumatera Utara,2,Misi 6: Membangun dari Desa dan Kelurahan untuk Pemerataan Ekonomi,DPRD Kab/Kota,Community,Infrastruktur,synthetic_v3.1_asta_urgency,di desa kami sudah mulai rusak. kita butuh dana desa yang efektif untuk perbaikan. tapi sayangnya masih banyak dijalankan untuk kepentingan yang tidak jelas.,6,legislative target dprd kab kota. asta cita misi 6. impact scope community. register informal.  aspirasi warga: di desa kami sudah mulai rusak. kita butuh dana desa yang efektif untuk perbaikan. tapi sayangnya masih banyak dijalankan untuk kepentingan yang tidak jelas.,1,1,5
d38e9fe2-bbfd-4c39-a5ac-0b0e23d95346,Masih banyak dana publik di Kabupaten Sragen yang dibajak. Tidak ada penyelesaian yang adil. Harus ada reformasi hukum yang lebih cepat!,Keamanan,informal,Jambi,3,"Misi 7: Reformasi Hukum, Birokrasi, dan Pemberantasan Korupsi/Narkoba",DPRD Kab/Kota,Regional,Pemberantasan Korupsi,synthetic_v3.1_asta_urgency,masih banyak dana publik di kabupaten sragen yang dibajak. tidak ada penyelesaian yang adil. harus ada reformasi hukum yang lebih cepat!,7,legislative target dprd kab kota. asta cita misi 7. impact scope regional. register informal.  aspirasi warga: masih banyak dana publik di kabupaten sragen yang dibajak. tidak ada penyelesaian yang adil. harus ada reformasi hukum yang lebih cepat!,2,2,6
cafa70dd-6478-446a-88d1-fd1377ff3c5e,"Saya butuh bantuan dari pemerintah buat BUMDes di desa saya. Karena sudah 5 tahun, tapi belum bisa berjalan. Belum ada infrastruktur yang cukup. Saya harap bisa ada bantuan untuk mempercepat prosesnya",Sosial,informal,Jambi,1,Misi 6: Membangun dari Desa dan Kelurahan untuk Pemerataan Ekonomi,DPRD Kab/Kota,Individual,Program BUMDes,synthetic_v3.1_asta_urgency,"saya butuh bantuan dari pemerintah buat bumdes di desa saya. karena sudah 5 tahun, tapi belum bisa berjalan. belum ada infrastruktur yang cukup. saya harap bisa ada bantuan untuk mempercepat prosesnya",6,"legislative target dprd kab kota. asta cita misi 6. impact scope individual. register informal.  aspirasi warga: saya butuh bantuan dari pemerintah buat bumdes di desa saya. karena sudah 5 tahun, tapi belum bisa berjalan. belum ada infrastruktur yang cukup. saya harap bisa ada bantuan untuk mempercepat prosesnya",6,0,5
7e526315-ae3d-4912-860d-d30c73b3416e,Meningkatkan kesadaran akan pentingnya hak asasi manusia dengan menyediakan pendidikan dan pelatihan yang memadai,Sosial,formal,Papua,3,Misi Pendidikan,DPRD,Regional,Hak Asasi Manusia,booster_v3.2,kesadaran akan pentingnya hak asasi manusia dengan menyediakan pendidikan dan pelatihan yang memadai,0,legislative target dprd. asta cita misi unknown. impact scope regional. register formal.  aspirasi warga: kesadaran akan pentingnya hak asasi manusia dengan menyediakan pendidikan dan pelatihan yang memadai,6,2,8
1cd25cee-67ab-4cad-bc36-7dd37083a2f2,"Kualitas pendidikan di daerah pelosok Indonesia sangat memprihatinkan, pemerintah harus SEGERA meningkatkan kualitas pendidikan dasar dan menengah untuk meningkatkan kualitas hidup masyarakat.",Sosial,formal,NTT,5,Misi Pendidikan Berkualitas,DPRD Kabupaten,Community,Pendidikan Dasar,booster_v3.2,"pendidikan di daerah pelosok indonesia sangat memprihatinkan, pemerintah harus segera meningkatkan kualitas pendidikan dasar dan menengah untuk meningkatkan kualitas hidup masyarakat.",0,"legislative target dprd kabupaten. asta cita misi unknown. impact scope community. register formal.  aspirasi warga: pendidikan di daerah pelosok indonesia sangat memprihatinkan, pemerintah harus segera meningkatkan kualitas pendidikan dasar dan menengah untuk meningkatkan kualitas hidup masyarakat.",6,4,8
4a283258-d0ed-4d89-99f6-a52cb83dd68c,Pemerintah harus memperbaiki sistem penanganan medis darurat untuk mengurangi kematian yang tidak perlu,Kesehatan,informal,Kalimantan Timur,5,Misi Selamat,DPRD,Regional,Penanganan Medis,booster_v3.2,harus memperbaiki sistem penanganan medis darurat untuk mengurangi kematian yang tidak perlu,0,legislative target dprd. asta cita misi unknown. impact scope regional. register informal.  aspirasi warga: harus memperbaiki sistem penanganan medis darurat untuk mengurangi kematian yang tidak perlu,3,4,8
d51ce2a2-0bbe-4801-83c9-cd4847e80cb4,"Pembangunan kawasan industri di daerah saya sudah 5 tahunan, tapi masih banyak masalah kenaikan harga tempat tinggal dan harga hidup yang meningkat drastis. Tolong perhatikan kebutuhan warga di daerah industri!",Ekonomi,informal,Jambi,5,"Misi 3: Lapangan Kerja, Kewirausahaan, dan Infrastruktur",DPRD Provinsi,Individual,Kenaikan Harga Hidup di Kawasan Industri,synthetic_v3.1_asta_urgency,"kawasan industri di daerah saya sudah 5 tahunan, tapi masih banyak masalah kenaikan harga tempat tinggal dan harga hidup yang meningkat drastis. tolong perhatikan kebutuhan warga di daerah industri!",3,"legislative target dprd provinsi. asta cita misi 3. impact scope individual. register informal.  aspirasi warga: kawasan industri di daerah saya sudah 5 tahunan, tapi masih banyak masalah kenaikan harga tempat tinggal dan harga hidup yang meningkat drastis. tolong perhatikan kebutuhan warga di daerah industri!",0,4,2
a388d9fd-b726-4fcd-905e-38ff7ccb2e35,"Peningkatan kualitas kurikulum sekolah dasar di Kabupaten Sukoharjo, Jawa Tengah. Kurikulum yang efektif dapat meningkatkan kemampuan siswa dalam memecahkan masalah sains dan teknologi. Perlu dilakukan penelitian dan pengembangan kurikulum yang berbasis pada kebutuhan siswa dan masyarakat setempat.",Pendidikan,formal,Kalimantan Timur,1,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,National,Pengembangan Kurikulum Sekolah Dasar,synthetic_v3.1_asta_urgency,"kualitas kurikulum sekolah dasar di kabupaten sukoharjo, jawa tengah. kurikulum yang efektif dapat meningkatkan kemampuan siswa dalam memecahkan masalah sains dan teknologi. perlu dilakukan penelitian dan pengembangan kurikulum yang berbasis pada kebutuhan siswa dan masyarakat setempat.",4,"legislative target dprd kab kota. asta cita misi 4. impact scope national. register formal.  aspirasi warga: kualitas kurikulum sekolah dasar di kabupaten sukoharjo, jawa tengah. kurikulum yang efektif dapat meningkatkan kemampuan siswa dalam memecahkan masalah sains dan teknologi. perlu dilakukan penelitian dan pengembangan kurikulum yang berbasis pada kebutuhan siswa dan masyarakat setempat.",5,0,3
c95e613d-0377-452a-9bd2-2ea94c996f96,"Mengembangkan sistem informasi kesehatan yang terintegrasi untuk meningkatkan efisiensi penanganan pasien dan ketersediaan obat, mengurangi antrian dan meningkatkan kepuasan pasien",Kesehatan,formal,Kalimantan Timur,3,Sistem Informasi Kesehatan,DPRD Provinsi,National,Sistem Informasi Kesehatan,booster_v3.2,"sistem informasi kesehatan yang terintegrasi untuk meningkatkan efisiensi penanganan pasien dan ketersediaan obat, mengurangi antrian dan meningkatkan kepuasan pasien",0,"legislative target dprd provinsi. asta cita misi unknown. impact scope national. register formal.  aspirasi warga: sistem informasi kesehatan yang terintegrasi untuk meningkatkan efisiensi penanganan pasien dan ketersediaan obat, mengurangi antrian dan meningkatkan kepuasan pasien",3,2,8
256fcfb2-7b6e-4306-9dd4-849aeafed4c2,"Karena jln rusak, pengusaha di Kec. Bandung harus bayar biaya tambahan untuk pembongkar barang, jadi DPRD Kab/Kota harus berusaha untuk mempercepat pembangunan infrastruktur!",Ekonomi,informal,Papua,3,"Misi 3: Lapangan Kerja, Kewirausahaan, dan Infrastruktur",DPRD Kab/Kota,Regional,Pembangunan Infrastruktur,synthetic_v3.1_asta_urgency,"jalan rusak, pengusaha di kec. bandung harus bayar biaya tambahan untuk pembongkar barang, jadi dprd kab/kota harus berusaha untuk mempercepat pembangunan infrastruktur!",3,"legislative target dprd kab kota. asta cita misi 3. impact scope regional. register informal.  aspirasi warga: jalan rusak, pengusaha di kec. bandung harus bayar biaya tambahan untuk pembongkar barang, jadi dprd kab/kota harus berusaha untuk mempercepat pembangunan infrastruktur!",0,2,2
d0b2643d-e8c7-4c1d-ba75-a5dd26a6113d,"Saya produsen makanan siap saji, harusnya pemerintah ngasih bantuan infrastruktur untuk memproduksi makanan ekologis",Ekonomi,informal,Sumatera Utara,2,"Misi 2: Swasembada Pangan, Energi, Air, Ekonomi Hijau dan Biru",DPR RI,Regional,Makanan Ekologis dan Infrastruktur Produksi,synthetic_v3.1_asta_urgency,"saya produsen makanan siap saji, harusnya pemerintah ngasih bantuan infrastruktur untuk memproduksi makanan ekologis",2,"legislative target dpr ri. asta cita misi 2. impact scope regional. register informal.  aspirasi warga: saya produsen makanan siap saji, harusnya pemerintah ngasih bantuan infrastruktur untuk memproduksi makanan ekologis",0,1,1
2e54f3f3-d1a0-43e9-a286-e1d43d8301c8,Peningkatan akses terhadap layanan kesehatan mental yang memadai dan terjangkau bagi masyarakat,Sosial,formal,Jawa Barat,4,Misi Kesehatan Jiwa,DPRD,Regional,Kesehatan Mental,booster_v3.2,akses terhadap layanan kesehatan mental yang memadai dan terjangkau bagi masyarakat,0,legislative target dprd. asta cita misi unknown. impact scope regional. register formal.  aspirasi warga: akses terhadap layanan kesehatan mental yang memadai dan terjangkau bagi masyarakat,6,3,8
77e32498-c849-4dcb-b2b9-1734226f78b7,Harus ada sistem monitoring lebih baik untuk mengawasi penjualan narkoba di daerah kami. Saya lihat masih ada penjual narkoba di sekitar sekolah anak-anak. DPRD Kab/Kota harus segera menindaklanjuti hal ini.,Keamanan,informal,NTT,1,"Misi 7: Reformasi Hukum, Birokrasi, dan Pemberantasan Korupsi/Narkoba",DPRD Kab/Kota,National,Pemberantasan Narkoba,synthetic_v3.1_asta_urgency,harus ada sistem monitoring lebih baik untuk mengawasi penjualan narkoba di daerah kami. saya lihat masih ada penjual narkoba di sekitar sekolah anak-anak. dprd kab/kota harus segera menindaklanjuti hal ini.,7,legislative target dprd kab kota. asta cita misi 7. impact scope national. register informal.  aspirasi warga: harus ada sistem monitoring lebih baik untuk mengawasi penjualan narkoba di daerah kami. saya lihat masih ada penjual narkoba di sekitar sekolah anak-anak. dprd kab/kota harus segera menindaklanjuti hal ini.,2,0,6
1465b15d-521a-41fe-bd64-42f6d3ce6f1c,"Fasilitas di Rumah Sakit di Kota Bandung rusak, hrs segera diperbaiki agar pasien tidak terganggu",Kesehatan,informal,Papua,3,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Provinsi,Community,Fasilitas Kesehatan di Kota,synthetic_v3.1_asta_urgency,"di rumah sakit di kota bandung rusak, hrs segera diperbaiki agar pasien tidak terganggu",4,"legislative target dprd provinsi. asta cita misi 4. impact scope community. register informal.  aspirasi warga: di rumah sakit di kota bandung rusak, hrs segera diperbaiki agar pasien tidak terganggu",3,2,3
dcd29109-36d3-43c3-ad0a-752b8cda3141,Saya lihat banyak sekali buku teks yang rusak di sekolah. Saya pikir harus ada kebijakan untuk mengganti buku teks secara berkala. Saya rasa ini bisa terjadi dalam 3 tahun lagi. DPRD Provinsi harus melihat kebijakan ini.,Kesehatan,informal,Kalimantan Timur,1,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Provinsi,Community,Kualitas Buku Teks Sekolah,synthetic_v3.1_asta_urgency,saya lihat banyak sekali buku teks yang rusak di sekolah. saya pikir harus ada kebijakan untuk mengganti buku teks secara berkala. saya rasa ini bisa terjadi dalam 3 tahun lagi. dprd provinsi harus melihat kebijakan ini.,4,legislative target dprd provinsi. asta cita misi 4. impact scope community. register informal.  aspirasi warga: saya lihat banyak sekali buku teks yang rusak di sekolah. saya pikir harus ada kebijakan untuk mengganti buku teks secara berkala. saya rasa ini bisa terjadi dalam 3 tahun lagi. dprd provinsi harus melihat kebijakan ini.,3,0,3
088ca11a-e833-4ef9-a51d-e1bc6c37bfcb,Penyediaan bantuan hukum yang memadai untuk masyarakat miskin dan marginal untuk memastikan akses keadilan yang setara,Sosial,formal,Jawa Barat,5,Misi Bantuan Hukum,DPR RI,National,Bantuan Hukum,booster_v3.2,bantuan hukum yang memadai untuk masyarakat miskin dan marginal untuk memastikan akses keadilan yang setara,0,legislative target dpr ri. asta cita misi unknown. impact scope national. register formal.  aspirasi warga: bantuan hukum yang memadai untuk masyarakat miskin dan marginal untuk memastikan akses keadilan yang setara,6,4,8
2b38cdc5-c9bd-4cec-8e47-9a5dbfdc51d1,"Kami warga desa Cianjur, Jawa Barat, ingin usulan pengembangan pertanian organik di lahan 50 hektar yang dulunya merupakan hutan. Akan menghasilkan produk lokal yang aman dan seimbang dengan lingkungan. Kita butuh bantuan dana untuk infrastruktur dan pengembangan teknologi.
(3 bulan)",Lingkungan,informal,Jawa Timur,1,"Misi 2: Swasembada Pangan, Energi, Air, Ekonomi Hijau dan Biru",DPRD Kab/Kota,Regional,Pertanian Organik,synthetic_v3.1_asta_urgency,"kami warga desa cianjur, jawa barat, ingin usulan pengembangan pertanian organik di lahan 50 hektar yang dulunya merupakan hutan. akan menghasilkan produk lokal yang aman dan seimbang dengan lingkungan. kita butuh bantuan dana untuk infrastruktur dan pengembangan teknologi. 3 bulan",2,"legislative target dprd kab kota. asta cita misi 2. impact scope regional. register informal.  aspirasi warga: kami warga desa cianjur, jawa barat, ingin usulan pengembangan pertanian organik di lahan 50 hektar yang dulunya merupakan hutan. akan menghasilkan produk lokal yang aman dan seimbang dengan lingkungan. kita butuh bantuan dana untuk infrastruktur dan pengembangan teknologi. 3 bulan",4,0,1
