id,description,category,register,province,urgency,asta_cita,legislative_target,impact_scope,sub_topic,source
48cc5925-180b-48f6-9fc8-fddf80e1d70a,Buka lowongan kerja baru,Ekonomi,informal,Jawa Timur,4,Misi 3,DPRD Kab/Kota,National,Lapangan Kerja,synthetic_strategic_v2
f70708f8-61f2-44ea-9b0e-6b9ebda0919a,Dorong investasi desa,Ekonomi,informal,Jawa Timur,3,Misi 6,DPRD Provinsi,National,Pemerataan Ekonomi,synthetic_strategic_v2
502df294-0488-4805-a3a9-21b916f5f915,Naikkan kualitas pendidikan,Ekonomi,informal,Jambi,4,Misi 3,DPR RI,Regional,Kewirausahaan,synthetic_strategic_v2
55893de8-b3da-49d5-a994-172cc2820e13,Permudah akses kredit UMKM,Ekonomi,informal,Kalimantan Timur,4,Misi 5,DPRD Provinsi,Community,Industrialisasi,synthetic_strategic_v2
881f4b03-85db-4fde-b4d0-e668c7121fd8,Bantu UMKM akses modal,Ekonomi,informal,Papua,4,Misi 3,DPRD Kab/Kota,Community,Kewirausahaan,synthetic_strategic_v2
fd9b7b8b-009d-421c-8312-bc2ca32c1b9d,Swasembada pangan,Ekonomi,informal,Jawa Timur,5,Misi 2,DPR RI,Community,Pertanian,synthetic_strategic_v2
bde4f063-8624-4e6b-ae45-9059dc77e6fe,Hilirisasi industri,Ekonomi,informal,NTT,3,Misi 5,DPR RI,Community,Industrialisasi,synthetic_strategic_v2
51bb1931-3598-4f44-bef1-ef72f5ff70b8,Infrastruktur desa,Ekonomi,informal,Jawa Barat,2,Misi 6,DPRD Kab/Kota,Community,Pembangunan Desa,synthetic_strategic_v2
3303368d-0132-4019-9a81-c07be02b8ca0,butuh lapangan kerja baru di desa,Ekonomi,informal,Sumatera Utara,4,Misi 3,DPRD Kab/Kota,National,Ekonomi,synthetic_strategic_v2
86f75cf0-517f-411b-aeb4-b3e37c1d4556,Meningkatkan produksi pangan,Ekonomi,formal,Jawa Timur,4,Misi 2,DPR RI,Regional,Ekonomi,synthetic_strategic_v2
3ac56caa-e3f6-4f4b-a253-cb2b0621301c,Membuka lapangan kerja baru,Ekonomi,formal,Jawa Timur,5,Misi 3,DPRD Kab/Kota,Individual,Ekonomi,synthetic_strategic_v2
b1becff9-6b1c-412e-b196-aab535de98fb,Mengembangkan energi terbarukan,Ekonomi,formal,Papua,3,Misi 2,DPR RI,Individual,Ekonomi,synthetic_strategic_v2
749da9e4-5f95-4e2b-ac11-3779550669f0,Meningkatkan kewirausahaan,Ekonomi,formal,Papua,4,Misi 3,DPRD Provinsi,Individual,Ekonomi,synthetic_strategic_v2
84d36ddc-dd7f-4893-8de1-f6ac526980ce,Meningkatkan hilirisasi industri,Ekonomi,formal,Jawa Timur,5,Misi 5,DPR RI,Regional,Ekonomi,synthetic_strategic_v2
603eb963-b033-414d-af49-627aa5436458,Membangun ekonomi hijau,Ekonomi,formal,Papua,3,Misi 2,DPRD Provinsi,National,Ekonomi,synthetic_strategic_v2
965a6fc6-60ee-444f-9be5-e765524f2de2,Meningkatkan pemerataan ekonomi,Ekonomi,formal,Papua,4,Misi 6,DPRD Kab/Kota,Individual,Ekonomi,synthetic_strategic_v2
5dc7865f-4f0e-4422-ae91-8eb5a24a36d8,Mengembangkan industri kreatif,Ekonomi,formal,Papua,4,Misi 5,DPRD Provinsi,National,Ekonomi,synthetic_strategic_v2
73a60182-df57-4414-a8e3-897e4e8dafbc,Meningkatkan investasi desa,Ekonomi,formal,Jawa Timur,4,Misi 6,DPRD Kab/Kota,National,Ekonomi,synthetic_strategic_v2
0f5c8c42-7f58-4452-96b1-8c23dfcc5d84,Pengembangan ekonomi hijau,Ekonomi,formal,Sumatera Utara,4,Misi 2,DPR RI,National,Ekonomi,synthetic_strategic_v2
f0aa2db1-1638-4bfd-969d-9f1ca6145469,Peningkatan lapangan kerja,Ekonomi,formal,Papua,5,Misi 3,DPRD Provinsi,Community,Ketenagakerjaan,synthetic_strategic_v2
b156f28b-ec2e-47ae-980b-1850c4473ec7,Hilirisasi industri pertanian,Ekonomi,formal,Papua,3,Misi 5,DPRD Kab/Kota,National,Pertanian,synthetic_strategic_v2
7d78454b-d01b-4f8d-b93f-4b762ee8363b,Pembangunan infrastruktur desa,Ekonomi,formal,Jawa Barat,2,Misi 6,DPR RI,Individual,Infrastruktur,synthetic_strategic_v2
7931dafb-12f3-450a-93a1-41cc1ce04537,Pengembangan kewirausahaan,Ekonomi,formal,NTT,4,Misi 3,DPRD Provinsi,Regional,Kewirausahaan,synthetic_strategic_v2
9e43c301-e32d-4e82-958b-28694192318a,Peningkatan swasembada pangan,Ekonomi,formal,Jawa Barat,5,Misi 2,DPR RI,Individual,Pangan,synthetic_strategic_v2
798dc86e-c91a-4e0a-a1be-aad7acf654d3,Hapus limbah plastik di sungai,Lingkungan,informal,Sumatera Utara,5,Misi 8,DPRD Kab/Kota,National,Lingkungan,synthetic_strategic_v2
638810ae-ad4b-461d-90ce-ebf86cf159e3,Tanam 1000 pohon tiap bulan,Lingkungan,informal,Sumatera Utara,4,Misi 8,DPRD Provinsi,Community,Lingkungan,synthetic_strategic_v2
e0e9a63b-2256-4ba5-b573-2271f7d19749,Energi terbarukan aja,Lingkungan,informal,NTT,5,Misi 2,DPR RI,National,Lingkungan,synthetic_strategic_v2
b38af86a-73f0-41c9-b53c-b9c0647c32d3,"Hemat air, hemat bumi",Lingkungan,informal,Papua,3,Misi 2,DPRD Kab/Kota,Regional,Lingkungan,synthetic_strategic_v2
73389080-7cd3-4615-a50c-a57c20fb2ce0,Kurangi polusi udara,Lingkungan,informal,NTT,5,Misi 8,DPR RI,Regional,Lingkungan,synthetic_strategic_v2
b7d846d7-1463-4384-936f-125733138ddf,"Lindungi hutan, lindungi fauna",Lingkungan,informal,Jawa Timur,4,Misi 8,DPRD Provinsi,Regional,Lingkungan,synthetic_strategic_v2
6909f201-f2c6-48ff-8b34-22a21fb051ea,"Eko wisata, wisata alam",Lingkungan,informal,Papua,2,Misi 2,DPRD Kab/Kota,Community,Lingkungan,synthetic_strategic_v2
0ff1a4c8-671d-48c8-acbf-00675a57afb1,"Bersihkan pantai, bersihkan laut",Lingkungan,informal,Jawa Timur,5,Misi 8,DPRD Provinsi,Individual,Lingkungan,synthetic_strategic_v2
d66ecdeb-f9e0-4a26-9872-e1ac68829b20,Pakai energi surya,Lingkungan,informal,NTT,3,Misi 2,DPR RI,Regional,Lingkungan,synthetic_strategic_v2
5bc7b280-5b67-4103-b9b7-51b2627c7c08,"Lestarikan lingkungan, lestarikan budaya",Lingkungan,informal,Papua,4,Misi 8,DPRD Kab/Kota,Community,Lingkungan,synthetic_strategic_v2
0dab7ef6-19fd-4768-a644-eb99402a1028,Tanam pohon sekarang!,Lingkungan,informal,Jawa Barat,5,Misi 8,DPR RI,Individual,Reforestasi,synthetic_strategic_v2
f4e77e00-b17a-4c84-8336-bd040ddca81b,Energi terbarukan!,Lingkungan,informal,NTT,3,Misi 2,DPR RI,Community,Energi Hijau,synthetic_strategic_v2
896a67af-5d23-4aa9-9a01-bb8bb3396a13,Pakai energi surya!,Lingkungan,informal,NTT,3,Misi 2,DPRD Kab/Kota,Regional,Energi Terbarukan,synthetic_strategic_v2
3f589f05-6ccf-4c3a-80cf-48a880765f00,Jangan buang sampah sembarangan!,Lingkungan,informal,Sumatera Utara,4,Misi 8,DPRD Provinsi,National,Pengelolaan Sampah,synthetic_strategic_v2
912843f6-64a4-4316-b9b5-3afb89cdb6f7,Tanam sayur sendiri!,Lingkungan,informal,Papua,2,Misi 2,DPRD Kab/Kota,Regional,Swasembada Pangan,synthetic_strategic_v2
7325b11d-3e97-4309-974a-c073c711bb43,Energi terbarukan sekarang!,Lingkungan,informal,Papua,4,Misi 2,DPRD Provinsi,Community,Lingkungan,synthetic_strategic_v2
d7143ae4-adce-4815-b9a3-17f5595c709b,"Hijaukan kota, hijaukan hidup",Lingkungan,informal,Jawa Timur,3,Misi 8,DPRD Kab/Kota,Community,Lingkungan,synthetic_strategic_v2
a4fc20c1-3881-421b-8ce5-b1a89a9affbe,Ekonomi hijau untuk masa depan,Lingkungan,informal,Papua,5,Misi 2,DPR RI,National,Lingkungan,synthetic_strategic_v2
1e887906-3321-4628-97ac-81464187298e,"Lestarikan hutan, lestarikan kehidupan",Lingkungan,informal,Kalimantan Timur,5,Misi 8,DPR RI,Regional,Lingkungan,synthetic_strategic_v2
0509d11c-b378-418a-830a-85eba8ba4fcf,Air bersih untuk semua,Lingkungan,informal,Sumatera Utara,5,Misi 2,DPRD Provinsi,National,Lingkungan,synthetic_strategic_v2
d6dca0f0-c534-4a30-a127-55faaf2040ae,"Kurangi plastik, selamatkan bumi",Lingkungan,informal,Jawa Timur,4,Misi 8,DPRD Kab/Kota,National,Lingkungan,synthetic_strategic_v2
d28b8ed7-4a8c-44ed-91cf-115c61892fbd,Energi surya untuk kehidupan,Lingkungan,informal,Jawa Barat,4,Misi 2,DPR RI,Regional,Lingkungan,synthetic_strategic_v2
675fcd3c-38af-4258-ba3a-bb7b1bc422ca,"Lingkungan bersih, hidup sehat",Lingkungan,informal,Kalimantan Timur,3,Misi 8,DPRD Kab/Kota,Community,Lingkungan,synthetic_strategic_v2
71eca476-a6c3-4621-b281-e965c0661357,"Tanam pohon, tanam harapan",Lingkungan,informal,Kalimantan Timur,4,Misi 8,DPRD Provinsi,Regional,Lingkungan,synthetic_strategic_v2
7ee609d7-055e-448d-b6c8-be535515d40f,Hijaukan kota dgn taman,Lingkungan,informal,Jawa Timur,4,Misi 8,DPRD Kab/Kota,Community,Lingkungan,synthetic_strategic_v2
e565966b-ba6b-4890-b437-67427e177ed4,Energi terbarukan sekarang,Lingkungan,informal,Jawa Barat,5,Misi 2,DPR RI,Individual,Lingkungan,synthetic_strategic_v2
e1402277-4766-455d-8074-fc339b5a0e4e,Tanam pohon lebih banyak,Lingkungan,informal,Jawa Timur,3,Misi 8,DPRD Kab/Kota,National,Lingkungan,synthetic_strategic_v2
e78fdfaf-df1d-493d-a210-d2eef7526587,Gunakan energi surya,Lingkungan,informal,Jambi,4,Misi 2,DPR RI,Regional,Lingkungan,synthetic_strategic_v2
148807d5-76c2-4e5d-99c1-ddfc9d982875,Hemat air untuk masa depan,Lingkungan,informal,NTT,4,Misi 2,DPRD Provinsi,Community,Lingkungan,synthetic_strategic_v2
dffc640a-acaf-40e3-a12a-2a9ce58c8417,Buat kota bebas sampah,Lingkungan,informal,Jawa Barat,5,Misi 8,DPRD Kab/Kota,National,Lingkungan,synthetic_strategic_v2
f26a79bf-a33a-4310-877b-0af2ddcc7a36,Lindungi hutan kita,Lingkungan,informal,Papua,5,Misi 8,DPR RI,National,Lingkungan,synthetic_strategic_v2
b01228b4-83bb-40a1-815f-9744706ad48c,Ciptakan ekonomi hijau,Lingkungan,informal,Jawa Timur,4,Misi 2,DPR RI,Community,Lingkungan,synthetic_strategic_v2
c415cee4-d1e7-479e-81f3-5e5804d98b37,Energi terbarukan,Lingkungan,informal,Sumatera Utara,5,Misi 2,DPR RI,Community,Lingkungan,synthetic_strategic_v2
9ca94f71-59d9-4b98-b077-f3381344164b,Pengelolaan sampah,Lingkungan,informal,NTT,4,Misi 8,DPRD Provinsi,Individual,Lingkungan,synthetic_strategic_v2
8f65dbe6-213a-4321-8475-a801cdf326f9,Masyarakat sadar lingkungan,Lingkungan,informal,Jawa Timur,4,Misi 8,DPRD Kab/Kota,Individual,Lingkungan,synthetic_strategic_v2
bfac26e1-5b62-4ba5-9ea8-3a3ff98c7949,Stop plastik sekali pakai!,Lingkungan,informal,Papua,5,Misi 8,DPR RI,National,Lingkungan,synthetic_strategic_v2
ac8739f2-560d-48ad-bec3-f2bbc9bf4086,Tanam pohon di kota!,Lingkungan,informal,NTT,4,Misi 8,DPRD Kab/Kota,National,Lingkungan,synthetic_strategic_v2
3b31c42e-1c4b-44d1-b73d-bf8589454a88,Energi surya untuk semua!,Lingkungan,informal,Jambi,4,Misi 2,DPR RI,Community,Lingkungan,synthetic_strategic_v2
d8500675-1f67-43fa-beff-39155b62e632,Air bersih untuk semua!,Lingkungan,informal,Jambi,5,Misi 2,DPRD Provinsi,Regional,Lingkungan,synthetic_strategic_v2
7d692221-629d-43ec-8b86-e3ba0d9dbbca,Kurangi polusi udara!,Lingkungan,informal,Jambi,5,Misi 8,DPRD Kab/Kota,Community,Lingkungan,synthetic_strategic_v2
fc51ead0-2d01-40f2-adae-381561c34f92,Ekonomi hijau sekarang!,Lingkungan,informal,Jawa Timur,4,Misi 2,DPR RI,Individual,Lingkungan,synthetic_strategic_v2
68a64d6f-fe22-4e0a-91c4-57eb95d93434,Lestarikan laut!,Lingkungan,informal,NTT,5,Misi 8,DPR RI,National,Lingkungan,synthetic_strategic_v2
dc2dcd00-50ca-4b9a-8c81-2bbf5f18c14e,Konservasi tanah!,Lingkungan,informal,Papua,4,Misi 2,DPRD Provinsi,National,Lingkungan,synthetic_strategic_v2
b3726734-df03-4c22-aa9b-0f1a69128430,Energi hijau sekarang!,Lingkungan,informal,NTT,5,Misi 2,DPR RI,Regional,Lingkungan,synthetic_strategic_v2
5614fecc-bf50-483e-988e-d2e282510b18,Pengelolaan sampah yang efektif,Lingkungan,formal,Papua,4,Misi 8,DPRD Kab/Kota,Community,Lingkungan,synthetic_strategic_v2
e8815dea-df2c-4391-b61b-d995b1abc7f8,Pengembangan energi terbarukan,Lingkungan,formal,Jawa Timur,5,Misi 2,DPR RI,Individual,Lingkungan,synthetic_strategic_v2
c4ccb756-2f49-4565-a20f-bb489336ae22,Pelestarian sumber daya air,Lingkungan,formal,Sumatera Utara,3,Misi 2,DPRD Provinsi,Regional,Lingkungan,synthetic_strategic_v2
24f59b0d-b5db-4a33-b103-458c0e6b15cf,Pengurangan polusi udara,Lingkungan,formal,Jambi,5,Misi 8,DPR RI,Individual,Lingkungan,synthetic_strategic_v2
e727691b-d95c-4fcd-8edf-f81c9c3fb989,Pengembangan ekowisata,Lingkungan,formal,Jambi,2,Misi 2,DPRD Kab/Kota,Regional,Lingkungan,synthetic_strategic_v2
92c23d5e-8d79-4c8a-a7db-109c422690b8,Pengelolaan limbah berbahaya,Lingkungan,formal,Papua,4,Misi 8,DPRD Provinsi,Community,Lingkungan,synthetic_strategic_v2
0d622478-67ac-43bc-98d1-e9b66d5455d2,Pengembangan transportasi ramah lingkungan,Lingkungan,formal,Jawa Timur,3,Misi 2,DPR RI,Community,Lingkungan,synthetic_strategic_v2
5b485fce-5045-4bce-819f-aeba35f644ea,Pengurangan emisi gas rumah kaca,Lingkungan,formal,Jambi,5,Misi 8,DPR RI,National,Lingkungan,synthetic_strategic_v2
3560524f-61e6-481b-b6e4-b2b2aff3641b,Pengembangan energi hijau,Lingkungan,formal,Kalimantan Timur,4,Misi 2,DPRD Provinsi,Regional,Lingkungan,synthetic_strategic_v2
c9b700da-7078-4dc6-8308-eaa50172815a,Pengelolaan kawasan konservasi,Lingkungan,formal,Papua,3,Misi 8,DPRD Kab/Kota,Regional,Lingkungan,synthetic_strategic_v2
c96e38e8-56ca-4c6e-a34c-e71e291f8e32,Mengembangkan ekonomi hijau di Kabupaten,Lingkungan,formal,NTT,4,Misi 2,DPRD Kab/Kota,Community,Lingkungan,synthetic_strategic_v2
cbd567db-6c65-4919-9f61-bfd76db8c54f,Menggalakkan kehidupan harmonis dengan alam,Lingkungan,formal,Jambi,5,Misi 8,DPR RI,National,Lingkungan,synthetic_strategic_v2
944edd48-949f-42bd-bb14-5835d886bb80,bikin peraturan hukum yang adil buat warga,Keamanan,informal,Sumatera Utara,4,Misi 7,DPR RI,National,Reformasi Hukum,synthetic_strategic_v2
ffe6d980-9837-4500-bd9e-9729b4d3b45d,tingkatkan kemanan di daerah perbatasan,Keamanan,informal,Jawa Timur,5,Misi 1,DPRD Provinsi,Community,Keamanan Perbatasan,synthetic_strategic_v2
fe2cc508-48c6-429b-a122-9800260bdfba,ciptakan sistem pengadilan yang transparan,Keamanan,informal,Jambi,3,Misi 7,DPR RI,National,Reformasi Hukum,synthetic_strategic_v2
fad3de53-1efa-42dd-8718-974128eaa23f,perangi narkoba di daerah,Keamanan,informal,Sumatera Utara,5,Misi 7,DPRD Kab/Kota,Individual,Pemberantasan Narkoba,synthetic_strategic_v2
55fef039-12d4-455d-b042-300a201e2e54,bentuk tim keamanan yang efektif,Keamanan,informal,Kalimantan Timur,4,Misi 1,DPRD Provinsi,Individual,Keamanan Publik,synthetic_strategic_v2
e3bac14a-0bb4-4280-b4ef-4da0bdc33dda,jaga HAM di penjara,Keamanan,informal,Papua,4,Misi 1,DPR RI,Individual,Hak Asasi Manusia,synthetic_strategic_v2
86faea24-13a3-4c2a-95ca-d296ae4ad2a1,ciptakan sistem pencegahan korupsi,Keamanan,informal,Jawa Timur,5,Misi 7,DPR RI,Community,Pemberantasan Korupsi,synthetic_strategic_v2
2f118e58-f279-4d3b-af84-ac3b7f1a656f,tingkatkan keamanan di sekolah,Keamanan,informal,Sumatera Utara,4,Misi 1,DPRD Kab/Kota,Community,Keamanan Sekolah,synthetic_strategic_v2
276b316c-6795-4683-b136-40350ad6d1fd,bentuk kebijakan anti terorisme,Keamanan,informal,Papua,5,Misi 1,DPR RI,Community,Pemberantasan Terorisme,synthetic_strategic_v2
a98a694c-06df-4c54-a4cc-8732d21ec3f8,jaga kebebasan berekspresi,Keamanan,informal,Jambi,3,Misi 1,DPR RI,Regional,Kebebasan Berbicara,synthetic_strategic_v2
27cee6b5-6a64-47e6-9917-57ce76484555,Perkuat hukum korupsi,Keamanan,informal,Papua,5,Misi 7,DPR RI,Community,Keamanan,synthetic_strategic_v2
c70b745a-31eb-4ce3-9826-91b0aa477863,Lebih banyak polisi di jalan,Keamanan,informal,Papua,3,Misi 1,DPRD Kab/Kota,Individual,Keamanan,synthetic_strategic_v2
1d2523ab-c6b5-4656-aca5-1969b5f490a0,Hukum yang adil untuk semua,Keamanan,informal,Jawa Timur,4,Misi 1,DPR RI,National,Keamanan,synthetic_strategic_v2
7ac92b02-5ef1-4c06-b66d-09ea90bb1d99,Cegah penyalahgunaan narkoba,Keamanan,informal,Jambi,5,Misi 7,DPR RI,Individual,Keamanan,synthetic_strategic_v2
36fcb906-c9de-4ec6-ac19-e1b5d40c899e,Perbaiki sistem pemantauan keamanan,Keamanan,informal,NTT,4,Misi 7,DPRD Provinsi,Individual,Keamanan,synthetic_strategic_v2
06bc9ffc-dc1a-4653-b070-26775d67ff97,Naikkan gaji polisi,Keamanan,informal,Kalimantan Timur,2,Misi 1,DPR RI,Regional,Keamanan,synthetic_strategic_v2
97afc2a0-1c2f-41b6-858d-e808b64a539e,Buat kebijakan keamanan yang efektif,Keamanan,informal,Jawa Barat,5,Misi 7,DPR RI,Individual,Keamanan,synthetic_strategic_v2
54e55369-6614-4a1e-af1d-9aaa5bcb1697,Perangi korupsi di kepolisian,Keamanan,informal,Jawa Timur,5,Misi 7,DPR RI,Regional,Keamanan,synthetic_strategic_v2
0ef35c5a-4090-433b-af23-0b62a317741f,Lindungi HAM di daerah konflik,Keamanan,informal,Kalimantan Timur,5,Misi 1,DPR RI,Regional,Keamanan,synthetic_strategic_v2
a778d75c-3489-4fbf-ad6d-5561af33695f,Bentuk satuan tugas anti-terorisme,Keamanan,informal,Jawa Barat,5,Misi 7,DPR RI,Individual,Keamanan,synthetic_strategic_v2
14fcfb44-ae06-4d89-957a-27298549dc7e,wajib hukum korupsi ditingkatkan,Keamanan,informal,Jawa Timur,5,Misi 7,DPR RI,National,Keamanan,synthetic_strategic_v2
4284deb2-2cda-4004-8eb3-7b5c1a5dedfd,hukum narkoba diperketat,Keamanan,informal,Jawa Barat,4,Misi 7,DPRD Provinsi,National,Keamanan,synthetic_strategic_v2
3a4c6d8b-90cd-4cf1-b85f-c5ec9bdd32ef,keamanan warga ditingkatkan,Keamanan,informal,Jawa Timur,5,Misi 1,DPRD Kab/Kota,Community,Keamanan,synthetic_strategic_v2
f0f4c533-0e17-4a5e-b57c-302774dff933,pemberantasan korupsi diperkuat,Keamanan,informal,Sumatera Utara,5,Misi 7,DPR RI,Community,Keamanan,synthetic_strategic_v2
2b6caca2-ccb6-407f-9fcb-0e2af38f82e8,reformasi hukum untuk keadilan,Keamanan,informal,Sumatera Utara,4,Misi 7,DPR RI,Regional,Keamanan,synthetic_strategic_v2
7264718d-8511-4744-a819-a5a2366a1fd1,penindakan kekerasan diperkuat,Keamanan,informal,Jawa Barat,5,Misi 1,DPRD Provinsi,Community,Keamanan,synthetic_strategic_v2
ce19b704-a3e3-44aa-994f-309438a56869,jaminan keamanan warga,Keamanan,informal,Kalimantan Timur,5,Misi 1,DPRD Kab/Kota,Regional,Keamanan,synthetic_strategic_v2
27f86d0f-d226-4394-8437-fadf0ada493f,pemberantasan narkoba diperkuat,Keamanan,informal,NTT,5,Misi 7,DPR RI,Community,Keamanan,synthetic_strategic_v2
e9811ea7-705a-4187-9d70-8dec25d55d36,hukum untuk melindungi warga,Keamanan,informal,NTT,4,Misi 1,DPRD Provinsi,Regional,Keamanan,synthetic_strategic_v2
ba17529b-006e-4820-8fa9-9a81538f8144,perkuat hukum korupsi,Keamanan,informal,Sumatera Utara,5,Misi 7,DPR RI,National,Keamanan,synthetic_strategic_v2
284d9b93-e756-44c6-b8ad-1e0f9258416e,tingkatkan keamanan kota,Keamanan,informal,Kalimantan Timur,4,Misi 1,DPRD Kab/Kota,Regional,Keamanan,synthetic_strategic_v2
87bd33fe-a7cf-4214-95f7-494c658a2eaa,jaminan kebebasan berbicara,Keamanan,informal,Sumatera Utara,3,Misi 1,DPR RI,Community,Keamanan,synthetic_strategic_v2
1fb8b840-3a72-408d-8f91-55a9ffb8beff,perlindungan HAM,Keamanan,informal,Sumatera Utara,5,Misi 1,DPR RI,National,Keamanan,synthetic_strategic_v2
17d69d80-a593-43fa-aacb-0df9c6e1d52a,tingkatkan keamanan online,Keamanan,informal,Papua,4,Misi 7,DPR RI,National,Keamanan,synthetic_strategic_v2
b45f4628-3ada-417c-93e1-180fe3092120,bongkar korupsi daerah,Keamanan,informal,NTT,5,Misi 7,DPRD Provinsi,Regional,Keamanan,synthetic_strategic_v2
c735b318-72f1-4dea-a326-27cd84a38c8e,keamanan lingkungan,Keamanan,informal,Papua,3,Misi 1,DPRD Kab/Kota,Regional,Keamanan,synthetic_strategic_v2
4d3fab9a-49b2-4f65-b986-06cc05c44461,perkuat undang-undang keamanan,Keamanan,informal,Jambi,5,Misi 7,DPR RI,Regional,Keamanan,synthetic_strategic_v2
36c1ed97-e7b3-4381-8484-b9b0f18291c7,Stop korupsi dlm keamanan!,Keamanan,informal,Sumatera Utara,5,Misi 7,DPR RI,Community,Keamanan,synthetic_strategic_v2
4cc66e45-67c8-4f86-9d40-c9f9dd4dacaa,Perkuat hukum anti terorisme,Keamanan,informal,Sumatera Utara,4,Misi 7,DPR RI,Individual,Keamanan,synthetic_strategic_v2
acb257c7-68ce-4cd4-b45b-44e9bba7074e,Buat kebijakan keamanan yang adil,Keamanan,informal,Jambi,3,Misi 1,DPRD Provinsi,Individual,Keamanan,synthetic_strategic_v2
f0b22181-b2ee-4612-b0ec-d41f99f40912,Tingkatkan keamanan di daerah,Keamanan,informal,NTT,2,Misi 1,DPRD Kab/Kota,Individual,Keamanan,synthetic_strategic_v2
3de55e10-c21f-4c6e-9e72-1550bf7afbdc,Lindungi HAM di keamanan,Keamanan,informal,Jawa Barat,5,Misi 1,DPR RI,Individual,Keamanan,synthetic_strategic_v2
ffc6db2d-2c8b-4f37-b4eb-3e0b283162b2,Perangi narkoba dgn efektif,Keamanan,informal,Papua,4,Misi 7,DPR RI,Community,Keamanan,synthetic_strategic_v2
2122a5cc-8ade-43e0-9e21-4eccc62370e0,Keamanan yang menjaga demokrasi,Keamanan,informal,Papua,3,Misi 1,DPRD Provinsi,Individual,Keamanan,synthetic_strategic_v2
d20e0f9c-e667-4365-bdf5-f07c6c1f731d,Tingkatkan kesadaran keamanan masyarakat,Keamanan,informal,Jambi,2,Misi 1,DPRD Kab/Kota,Community,Keamanan,synthetic_strategic_v2
fb256d53-c82f-402d-b111-88be45ccdd56,Hapus praktik kezaliman keamanan,Keamanan,informal,Jawa Barat,5,Misi 1,DPR RI,Individual,Keamanan,synthetic_strategic_v2
3b94bf26-6240-41ac-9ffa-64aa5263b56d,Reformasi keamanan yang transparan,Keamanan,informal,Jambi,4,Misi 7,DPR RI,Regional,Keamanan,synthetic_strategic_v2
6cded0c6-d724-400a-bd0f-d6848f06259c,"Stop Korupsi, Selamatkan Negara!",Keamanan,informal,Sumatera Utara,5,Misi 7,DPR RI,Regional,Keamanan,synthetic_strategic_v2
21873b0d-f6f5-4011-8eab-c6bc039ec560,Perkuat keamanan wilayah,Keamanan,formal,Jawa Timur,4,Misi 7,DPRD Provinsi,National,Keamanan Wilayah,synthetic_strategic_v2
6fd475b3-2c42-4036-8a64-594a90d773c3,Hapus korupsi di kepolisian,Keamanan,formal,Jawa Barat,5,Misi 7,DPR RI,Regional,Reformasi Kepolisian,synthetic_strategic_v2
0b6845fe-608c-4947-831a-f6d3e33e3fad,Perbaiki sistem keamanan kota,Keamanan,formal,Jambi,3,Misi 7,DPRD Kab/Kota,Regional,Keamanan Kota,synthetic_strategic_v2
65b99f90-81f3-4df5-bf16-d2ba9dc61714,Tingkatkan keamanan di perbatasan,Keamanan,formal,Sumatera Utara,4,Misi 7,DPR RI,Individual,Keamanan Perbatasan,synthetic_strategic_v2
767505f3-882f-4a5d-a7ba-b0e693d0a3df,Cegah penyebaran narkoba,Keamanan,formal,Jawa Barat,5,Misi 7,DPR RI,National,Pemberantasan Narkoba,synthetic_strategic_v2
c1fc713d-8454-4272-bd7d-4fca94b986c4,Bentuk satuan keamanan khusus,Keamanan,formal,Jawa Barat,4,Misi 7,DPRD Provinsi,National,Keamanan Khusus,synthetic_strategic_v2
353f5c06-f53e-475d-9677-e4969703f1dc,Lakukan reformasi kepolisian,Keamanan,formal,Sumatera Utara,5,Misi 7,DPR RI,National,Reformasi Kepolisian,synthetic_strategic_v2
9a88725b-b694-431d-8e01-05bb2d2af050,Perlindungan warga sipil,Keamanan,formal,Jawa Timur,5,Misi 1,DPR RI,Community,Keamanan dan HAM,synthetic_strategic_v2
dcdf26fa-e9e5-4bc7-9afb-88e063cc86e2,Perketat keamanan di pelosok,Keamanan,formal,Jawa Timur,4,Misi 7,DPRD Kab/Kota,Regional,Keamanan Pedesaan,synthetic_strategic_v2
7fbe8642-1705-4fc8-a54e-84364f4e0aea,Peningkatan keamanan nasional,Keamanan,formal,Papua,4,Misi 7,DPR RI,Individual,Keamanan,synthetic_strategic_v2
944353aa-d9f9-4849-9c53-245adfeb3b1b,Pemberantasan korupsi,Keamanan,formal,Sumatera Utara,5,Misi 7,DPRD Provinsi,Regional,Keamanan,synthetic_strategic_v2
d81adb86-9ab2-46b4-b221-26ba8ad25b42,Desa butuh akses internet,Sosial,informal,Sumatera Utara,4,Misi 6,DPRD Kab/Kota,Regional,Sosial,synthetic_strategic_v2
73dd0d46-ae1f-489b-a546-8b7407657818,Perlindungan HAM di desa,Sosial,informal,Kalimantan Timur,5,Misi 1,DPR RI,Regional,Sosial,synthetic_strategic_v2
ebada7e4-cb49-42ac-91bb-ad5615718231,Pendidikan gratis di desa,Sosial,informal,Jawa Barat,4,Misi 6,DPRD Provinsi,Community,Sosial,synthetic_strategic_v2
06a46890-4f68-473b-ad82-d5141c11fc99,Kesehatan desa butuh perhatian,Sosial,informal,Papua,5,Misi 6,DPR RI,Regional,Sosial,synthetic_strategic_v2
256bc9a8-2bf4-4dcd-af4d-9479c5343b1d,Demokrasi desa harus diperkuat,Sosial,informal,Jawa Barat,4,Misi 1,DPRD Kab/Kota,Community,Sosial,synthetic_strategic_v2
